message_id,timestamp,asset_id,motor_current_peak_amps,motor_current_avg_amps,throw_duration_ms,vibration_peak_g,ambient_temp_c,label_anomaly
6f44013c-f05f-4aa9-95e7-e5646e79df81,2026-08-10T14:23:39.149647Z,PM-42-EAST,4.63,3.62,2915,0.149,39.6,0
bff5421f-9d35-4b87-99a1-f86540c345a6,2026-08-10T15:08:39.149647Z,PM-42-EAST,4.83,3.0,2945,0.061,36.9,0
983da387-fefa-4749-a91b-546fc41a2623,2026-08-10T15:40:39.149647Z,PM-42-EAST,5.49,3.2,3046,0.138,23.3,0
fda5ae5f-2639-4eee-8e57-8e9c2f72a1ec,2026-08-10T16:03:39.149647Z,PM-42-EAST,5.32,3.64,3018,0.09,23.8,0
bfce78b4-6053-44a4-b1c0-14b342159c93,2026-08-10T16:08:39.149647Z,PM-42-EAST,4.72,3.13,2888,0.07,20.3,0
5d72930d-da1e-4352-8182-7ef068a77fab,2026-08-10T16:33:39.149647Z,PM-42-EAST,4.63,3.76,2845,0.145,33.6,0
9b95bf56-3d68-476b-adcf-2ae4244c05de,2026-08-10T17:03:39.149647Z,PM-42-EAST,4.57,3.8,3129,0.133,16.3,0
b3ee80b1-3be5-4451-9819-c8a2a918f4b3,2026-08-10T17:32:39.149647Z,PM-42-EAST,5.2,3.52,3038,0.135,38.9,0
99de68bd-15c9-4bae-9be2-74215af97689,2026-08-10T18:11:39.149647Z,PM-42-EAST,5.0,3.72,3014,0.063,16.5,0
2a18ec53-b79a-4259-a18c-263efd0f003d,2026-08-10T19:07:39.149647Z,PM-42-EAST,4.76,3.8,2908,0.102,18.1,0
d4902577-bd5c-4c57-8af5-9406f7eeb037,2026-08-10T19:46:39.149647Z,PM-42-EAST,5.24,3.35,2847,0.119,35.4,0
4537e5fb-c192-4f34-a8cb-802135171476,2026-08-10T19:53:39.149647Z,PM-42-EAST,5.09,3.42,2971,0.081,30.5,0
0bbe567e-974d-462a-8b10-ef4db0ca0b3f,2026-08-10T20:13:39.149647Z,PM-42-EAST,4.94,3.75,2866,0.062,23.8,0
60972273-81c2-4f4c-a2cb-149effb916cf,2026-08-10T21:01:39.149647Z,PM-42-EAST,5.38,3.61,3074,0.125,28.6,0
a8a205b2-0ddc-4846-b37f-cd59edf6f4a2,2026-08-10T21:34:39.149647Z,PM-42-EAST,5.33,3.79,2900,0.123,28.7,0
ea1f919f-020b-4903-bb12-9c77ed192fca,2026-08-10T21:42:39.149647Z,PM-42-EAST,5.02,3.18,2880,0.081,39.0,0
6395efaa-5614-4390-8456-4c5a6d602e49,2026-08-10T22:32:39.149647Z,PM-42-EAST,5.03,3.0,3064,0.111,34.1,0
d7298228-4d77-44f5-aa2a-d2600c66bd88,2026-08-10T23:23:39.149647Z,PM-42-EAST,5.41,3.24,2840,0.094,34.3,0
58d00324-0c69-48a2-ab82-3065e5cb619e,2026-08-10T23:53:39.149647Z,PM-42-EAST,5.23,3.6,3083,0.111,18.5,0
326a1556-859f-488c-bb75-8909240f0b55,2026-08-11T00:38:39.149647Z,PM-42-EAST,4.77,3.25,3080,0.106,37.7,0
ec47c908-0b63-4773-88a3-d3fa71e177fb,2026-08-11T01:07:39.149647Z,PM-42-EAST,5.0,3.05,3018,0.111,23.4,0
e36f1937-06ed-4807-b832-8c9d35c14221,2026-08-11T01:13:39.149647Z,PM-42-EAST,4.66,3.17,3017,0.051,31.8,0
9956255f-a9ac-467a-8994-662d54f87560,2026-08-11T01:24:39.149647Z,PM-42-EAST,5.14,3.54,3053,0.13,23.5,0
a0320707-fc08-4cf9-8038-71e9996ac737,2026-08-11T02:03:39.149647Z,PM-42-EAST,5.13,3.17,3066,0.137,34.3,0
6c4f21df-1e70-4d9d-9548-e17570b2c040,2026-08-11T02:28:39.149647Z,PM-42-EAST,4.76,3.05,2984,0.141,19.7,0
dca161c1-f3c9-4c29-86d7-6f419a072b2c,2026-08-11T02:56:39.149647Z,PM-42-EAST,4.57,3.14,2818,0.12,33.0,0
fc9b9144-60e5-4961-b100-6046be2ed08c,2026-08-11T03:35:39.149647Z,PM-42-EAST,5.24,3.76,2817,0.059,17.2,0
0ce3a209-b880-4c4f-8c59-6655ecf649f5,2026-08-11T04:12:39.149647Z,PM-42-EAST,5.34,3.49,2988,0.117,18.8,0
afda7c0d-f1db-4195-978c-8792006b66d1,2026-08-11T05:05:39.149647Z,PM-42-EAST,5.27,3.6,3052,0.052,24.7,0
b1be4b98-d614-44c0-892d-a89d9be8a54b,2026-08-11T05:16:39.149647Z,PM-42-EAST,5.18,3.05,3136,0.102,15.9,0
0287eff0-8c01-4f79-94d8-4053e70176d6,2026-08-11T05:51:39.149647Z,PM-42-EAST,5.0,3.58,3135,0.1,25.3,0
4910c3f1-21d9-4c16-bb16-f6a24396153e,2026-08-11T05:57:39.149647Z,PM-42-EAST,4.51,3.16,2881,0.144,33.3,0
aec981c6-fd18-438c-bab7-646e4432c3d9,2026-08-11T06:57:39.149647Z,PM-42-EAST,4.73,3.44,2884,0.058,27.1,0
728a620a-4552-44f2-a981-ace988e77cae,2026-08-11T07:42:39.149647Z,PM-42-EAST,5.09,3.14,3184,0.067,31.9,0
f47b5019-130e-42b3-a6b7-ee0af9236e86,2026-08-11T07:56:39.149647Z,PM-42-EAST,5.42,3.3,2820,0.066,34.6,0
219b17cb-6dd4-45c1-835c-e6d509d6957f,2026-08-11T08:36:39.149647Z,PM-42-EAST,5.18,3.66,3020,0.114,22.4,0
0b7687ab-80d0-4f01-a1d6-09a7620e8ef3,2026-08-11T09:00:39.149647Z,PM-42-EAST,4.91,3.38,2912,0.091,38.6,0
0479c3c2-3f3d-4154-91d0-50924a00ceb0,2026-08-11T09:30:39.149647Z,PM-42-EAST,5.28,3.11,3081,0.118,32.3,0
d1973bee-ce5f-4c11-9e9d-61a325c3c304,2026-08-11T09:56:39.149647Z,PM-42-EAST,5.03,3.13,2958,0.149,25.9,0
b5b6bb95-bc54-4dfb-8481-c6a2e2042456,2026-08-11T10:11:39.149647Z,PM-42-EAST,5.39,3.25,3195,0.071,29.3,0
9193b068-6ca1-40ca-b39a-cd5315c9d8e4,2026-08-11T11:11:39.149647Z,PM-42-EAST,4.57,3.71,2882,0.054,33.4,0
573409cd-b3fd-4fbd-8aa6-e6b568253f8b,2026-08-11T11:37:39.149647Z,PM-42-EAST,5.36,3.51,3051,0.083,22.6,0
380df90f-1678-4d7b-9e06-d817b348ec97,2026-08-11T12:26:39.149647Z,PM-42-EAST,4.89,3.59,3124,0.116,34.0,0
84f404b1-095f-4b69-82ec-dbb6616ce27c,2026-08-11T13:17:39.149647Z,PM-42-EAST,4.54,3.68,3065,0.07,28.1,0
659d08da-126a-49c9-a9a5-07b2a7019d30,2026-08-11T13:28:39.149647Z,PM-42-EAST,5.41,3.19,2873,0.08,39.9,0
89a932a3-f3c4-45c4-8595-3e2233efb6d3,2026-08-11T13:43:39.149647Z,PM-42-EAST,5.17,3.13,3098,0.143,23.9,0
78f2bc0b-5165-41df-839a-4082f26d4c74,2026-08-11T13:51:39.149647Z,PM-42-EAST,5.08,3.44,2934,0.114,18.7,0
e44496a6-37c2-4d4f-a883-fd3c58573709,2026-08-11T14:44:39.149647Z,PM-42-EAST,4.86,3.5,3111,0.095,26.5,0
9f7cbce3-1803-452a-8a71-604d0cfc4b08,2026-08-11T15:28:39.149647Z,PM-42-EAST,4.93,3.35,2879,0.117,27.0,0
e2c4183b-ac42-46ad-a898-451225a6f91a,2026-08-11T16:01:39.149647Z,PM-42-EAST,4.63,3.3,3136,0.116,22.5,0
d708c375-8ccc-4b5b-bc4a-f21757bed73a,2026-08-11T16:28:39.149647Z,PM-42-EAST,4.7,3.38,3081,0.121,28.9,0
d12604bb-08aa-4cb6-b828-10d0d5c7d571,2026-08-11T17:28:39.149647Z,PM-42-EAST,5.15,3.32,3180,0.112,27.1,0
5bb8e464-d153-4e26-b3c1-608d20d01984,2026-08-11T17:34:39.149647Z,PM-42-EAST,4.59,3.62,3174,0.124,17.3,0
c4ee46d7-b9e1-442e-bdd9-244b849d2704,2026-08-11T18:16:39.149647Z,PM-42-EAST,4.99,3.29,3188,0.139,19.5,1
375fd75f-a185-45c5-842c-11c5fee717b9,2026-08-11T18:56:39.149647Z,PM-42-EAST,5.42,3.7,3454,0.111,15.0,1
95288964-4ec5-45e9-85b6-2cab38a7ae02,2026-08-11T19:22:39.149647Z,PM-42-EAST,6.04,4.3,3463,0.202,30.2,1
5b05d096-3287-4110-9eb1-2ff1a338332e,2026-08-11T19:46:39.149647Z,PM-42-EAST,6.18,4.43,3627,0.219,23.3,1
103258e0-d27e-405a-becc-bbb5c2a12cf0,2026-08-11T20:28:39.149647Z,PM-42-EAST,6.66,4.44,3646,0.204,36.4,1
224b3e11-160b-4b29-82e6-d94fb4b73466,2026-08-11T20:46:39.149647Z,PM-42-EAST,6.95,4.54,3978,0.289,31.2,1
881bb9e3-e090-4f48-99e0-3b5b1687fcd3,2026-08-11T21:03:39.149647Z,PM-42-EAST,6.61,4.54,4073,0.283,36.5,1
55730145-ede5-4cfc-9e01-f0bffa76f148,2026-08-11T21:23:39.149647Z,PM-42-EAST,6.45,4.76,4156,0.285,20.2,1
66b0b187-d14d-4dba-b121-d7947c2717e5,2026-08-11T22:11:39.149647Z,PM-42-EAST,7.59,4.7,3917,0.33,19.3,1
8ca336e9-d0a2-4a62-9623-156ab64423f5,2026-08-11T22:25:39.149647Z,PM-42-EAST,7.34,4.63,4211,0.287,34.9,1
cc74ae49-ba34-4a7d-8f3b-cbac0e636829,2026-08-11T22:36:39.149647Z,PM-42-EAST,7.81,4.99,4462,0.355,22.2,1
5b6b96b3-21b3-4596-84d2-dd45f75da9ce,2026-08-11T22:45:39.149647Z,PM-42-EAST,5.26,3.09,3011,0.125,16.3,0
ffe83f0c-9670-4b7e-b65d-f382ac662a0e,2026-08-11T23:06:39.149647Z,PM-42-EAST,4.63,3.64,3103,0.055,20.0,0
adac19da-cbf3-48ec-beb6-a81539ddf2e3,2026-08-12T00:06:39.149647Z,PM-42-EAST,4.97,3.72,2833,0.051,20.4,0
505e901e-b610-42d6-b0a0-4f4be2fdca60,2026-08-12T00:11:39.149647Z,PM-42-EAST,4.84,3.18,2800,0.126,28.9,0
e991afd1-03fd-43ce-bdf2-69b8d9e3a6f5,2026-08-12T00:37:39.149647Z,PM-42-EAST,5.2,3.78,3149,0.145,27.9,1
28db582d-d361-49b5-ac9c-2813f8bc5bfb,2026-08-12T00:54:39.149647Z,PM-42-EAST,5.88,3.49,3395,0.144,21.2,1
ebba53ef-a54f-4808-a41a-55b6ddc3f72a,2026-08-12T01:22:39.149647Z,PM-42-EAST,6.15,4.32,3471,0.207,23.8,1
82706087-2294-42b3-8696-2ef8234aeb87,2026-08-12T01:29:39.149647Z,PM-42-EAST,6.09,4.32,3557,0.215,26.6,1
6ad71c1a-7a0a-4847-b540-ba8be3349cac,2026-08-12T02:22:39.149647Z,PM-42-EAST,5.96,4.75,3654,0.237,27.2,1
4e39e775-9e7f-4e96-b76f-03cd3f93c7a9,2026-08-12T02:57:39.149647Z,PM-42-EAST,6.32,4.52,3737,0.25,20.6,1
259419f4-51ee-4aa8-ab1c-e8c2f613d781,2026-08-12T03:38:39.149647Z,PM-42-EAST,7.56,4.84,4184,0.336,19.5,1
17cd9d1f-12ed-4f79-9b8f-68e569c87f03,2026-08-12T04:16:39.149647Z,PM-42-EAST,7.9,4.81,4484,0.334,31.0,1
49a34f5c-990b-4c95-8a3e-daaf5799d6fd,2026-08-12T05:00:39.149647Z,PM-42-EAST,8.32,5.37,4495,0.439,29.4,1
718884be-d46e-4002-a962-f2cbef745b74,2026-08-12T05:51:39.149647Z,PM-42-EAST,4.81,3.43,3192,0.091,19.1,0
8001cef1-a0af-43ae-b2bf-c6838f53a074,2026-08-12T06:19:39.149647Z,PM-42-EAST,5.19,3.2,2895,0.091,18.4,0
fc1b0671-5823-462a-ad91-8f96cb1e5a32,2026-08-12T07:16:39.149647Z,PM-42-EAST,5.13,3.07,3082,0.085,33.2,0
04c69264-0050-479c-830c-09635746877b,2026-08-12T07:54:39.149647Z,PM-42-EAST,5.45,3.06,3103,0.053,31.3,0
882e1173-09b9-4493-ba38-0124ed37e8b4,2026-08-12T08:52:39.149647Z,PM-42-EAST,5.45,3.25,3083,0.053,38.6,0
7111a566-2df6-43e7-98d4-3f134033c6f7,2026-08-12T09:36:39.149647Z,PM-42-EAST,4.62,3.65,2917,0.115,38.9,0
6f8f4c8a-3f67-4eb6-a4b9-a48753c5dcdb,2026-08-12T10:16:39.149647Z,PM-42-EAST,5.16,3.23,2972,0.133,39.6,0
34acbd70-9d1a-46c6-bf78-82d016562d62,2026-08-12T10:52:39.149647Z,PM-42-EAST,4.58,3.54,2903,0.128,15.5,0
496d18bb-232d-4a99-be1b-214a2f5b9461,2026-08-12T11:10:39.149647Z,PM-42-EAST,4.81,3.73,3145,0.101,33.8,0
89921ded-290f-45b7-9c7f-b86ff00742d9,2026-08-12T11:52:39.149647Z,PM-42-EAST,5.11,3.06,3081,0.086,23.4,0
1c59e558-5720-4b71-a1b5-0d9e034e836b,2026-08-12T12:11:39.149647Z,PM-42-EAST,4.8,3.72,3124,0.126,20.3,0
cb29db1e-7676-4f8b-9b81-63ae88607b9b,2026-08-12T12:51:39.149647Z,PM-42-EAST,4.71,3.32,3098,0.059,15.7,0
3546595a-aa31-48e6-9c41-b77888ec732b,2026-08-12T13:00:39.149647Z,PM-42-EAST,4.84,3.2,2982,0.129,18.8,0
557804dd-c9a1-4aff-bf60-d60568cc5cea,2026-08-12T13:54:39.149647Z,PM-42-EAST,4.81,3.33,3189,0.057,27.5,0
bef34853-ac8a-44fa-aab2-d8a6405e0f69,2026-08-12T13:59:39.149647Z,PM-42-EAST,5.37,3.38,2850,0.081,28.3,0
965fc588-ad87-42da-b731-e1d1f4ac16de,2026-08-12T14:58:39.149647Z,PM-42-EAST,5.0,3.56,2989,0.149,33.0,0
2a5d1abe-2604-4cd5-8f17-8f0c8b2b1557,2026-08-12T15:32:39.149647Z,PM-42-EAST,5.44,3.22,2971,0.128,20.1,0
01bca233-bca5-4687-922e-f3ca18bfc90a,2026-08-12T16:32:39.149647Z,PM-42-EAST,4.57,3.21,2830,0.116,16.5,0
132db734-87aa-4def-8e99-f50ebe6122ca,2026-08-12T16:38:39.149647Z,PM-42-EAST,5.26,3.38,3166,0.143,33.1,0
0e347b36-5b80-404c-ace1-706851e09e1b,2026-08-12T17:24:39.149647Z,PM-42-EAST,4.75,3.01,3155,0.059,35.2,0
aad10513-fb53-414e-ae90-40be82e6a7e1,2026-08-12T18:06:39.149647Z,PM-42-EAST,4.62,3.71,3113,0.054,31.8,0
857ab539-2d43-4999-92ff-ed09179788e7,2026-08-12T18:14:39.149647Z,PM-42-EAST,5.42,3.12,2813,0.135,27.7,0
e7bdd01a-a24d-4c83-9bca-591bd18f7764,2026-08-12T18:41:39.149647Z,PM-42-EAST,4.86,3.65,2861,0.097,25.1,0
5f815a98-5ae9-4115-b4ac-0bab1c0de8a3,2026-08-12T19:26:39.149647Z,PM-42-EAST,4.99,3.75,3051,0.096,21.3,0
42987467-2199-4e87-a1ab-242269418b77,2026-08-12T19:46:39.149647Z,PM-42-EAST,4.98,3.36,2861,0.09,18.2,0
f49ea489-7888-42c3-9591-0905f057e482,2026-08-12T20:33:39.149647Z,PM-42-EAST,4.58,3.04,2974,0.097,35.7,0
57241d99-7af0-4559-8fe8-ece7c0411a46,2026-08-12T21:21:39.149647Z,PM-42-EAST,4.58,3.32,3093,0.147,27.3,0
89d0ff87-12b7-49cf-a6c7-fb7b39c60ac8,2026-08-12T21:40:39.149647Z,PM-42-EAST,5.01,3.32,2951,0.085,36.5,0
01c84b86-15e4-4bd2-ade2-79240e41441a,2026-08-12T22:33:39.149647Z,PM-42-EAST,4.61,3.4,2872,0.064,25.9,0
352fbd57-7c88-4790-88ad-6c86ff453b79,2026-08-12T23:27:39.149647Z,PM-42-EAST,4.85,3.6,3146,0.109,22.0,0
6344d2e6-ce0f-45fe-b5eb-068f0cba2152,2026-08-13T00:24:39.149647Z,PM-42-EAST,4.55,3.17,2804,0.11,19.9,0
452262d3-c859-4b58-b9bc-a5bb8ff1cdb9,2026-08-13T01:00:39.149647Z,PM-42-EAST,4.89,3.31,3096,0.063,27.5,0
9a9c845f-7aa9-40f5-9830-6856ab9ff73f,2026-08-13T01:25:39.149647Z,PM-42-EAST,5.43,3.71,2899,0.053,22.2,0
5b76eebb-2359-4406-8de2-8f46724ec7fa,2026-08-13T01:49:39.149647Z,PM-42-EAST,4.82,3.41,2970,0.069,22.0,0
dbe19d73-8e62-4589-9d9d-60403bbf5c51,2026-08-13T02:26:39.149647Z,PM-42-EAST,4.82,3.24,2851,0.125,33.4,0
28983142-6413-4c10-a9a2-21920ae82092,2026-08-13T03:16:39.149647Z,PM-42-EAST,5.5,3.11,2923,0.09,23.8,0
b4872a4c-a6e0-408e-9bb3-f9d22ee00f45,2026-08-13T03:36:39.149647Z,PM-42-EAST,4.62,3.78,3078,0.057,18.0,0
8368d973-03ba-4edc-b36c-d55ae181dee4,2026-08-13T04:09:39.149647Z,PM-42-EAST,5.22,3.01,2949,0.134,31.0,0
cf451c67-5770-4d2a-bb85-c4c7e4c0fa86,2026-08-13T04:34:39.149647Z,PM-42-EAST,5.25,3.26,3109,0.128,30.0,0
833d73bc-3da7-4c25-a488-dce1ce80f8c1,2026-08-13T04:51:39.149647Z,PM-42-EAST,4.56,3.52,2956,0.115,25.2,0
febb119c-e24d-48d1-8d5a-f919c17c4a81,2026-08-13T05:28:39.149647Z,PM-42-EAST,5.03,3.67,3149,0.101,16.3,0
eadacc39-6fee-4525-a06d-71bbb0f45deb,2026-08-13T06:11:39.149647Z,PM-42-EAST,4.56,3.59,3051,0.068,29.3,0
8de3b63b-7857-4fc4-a6cc-a7e74df199aa,2026-08-13T06:59:39.149647Z,PM-42-EAST,5.35,3.35,3167,0.125,27.0,0
1242a3f6-639f-4c52-9915-060fd4726156,2026-08-13T07:59:39.149647Z,PM-42-EAST,5.38,3.21,2919,0.134,33.1,0
44787cbd-18c1-44aa-af9c-3997eb5e9421,2026-08-13T08:41:39.149647Z,PM-42-EAST,5.45,3.7,3111,0.101,17.3,0
8380d910-78d4-4073-895f-c5d1a002ab2b,2026-08-13T08:54:39.149647Z,PM-42-EAST,5.16,3.41,2859,0.068,38.8,0
36c81f3e-c016-45ac-93c7-4ec78a649398,2026-08-13T09:50:39.149647Z,PM-42-EAST,5.11,3.16,3061,0.115,31.0,0
9ff9613c-57d1-495f-94be-d6b3dc653e65,2026-08-13T10:25:39.149647Z,PM-42-EAST,5.22,3.1,3055,0.107,36.0,0
21669748-4a73-4f6e-a9c1-f7d9a09338f2,2026-08-13T11:12:39.149647Z,PM-42-EAST,5.49,3.7,3026,0.109,22.9,0
21b149fb-7242-427b-9b29-0a904b55abb1,2026-08-13T11:38:39.149647Z,PM-42-EAST,4.7,3.54,2895,0.137,20.8,0
fc5d7b33-2440-4b80-8856-4eaa127f05fd,2026-08-13T12:16:39.149647Z,PM-42-EAST,4.98,3.6,3177,0.075,37.4,0
c882a527-cb6e-40f9-b6d5-aa69ae64c4a7,2026-08-13T12:52:39.149647Z,PM-42-EAST,4.65,3.12,2834,0.075,23.5,0
d3617049-34e2-4d18-bc4d-afaac08f1fb3,2026-08-13T13:45:39.149647Z,PM-42-EAST,5.32,3.52,2971,0.062,35.2,0
0a35efc9-6aa4-40ce-aefb-7b0af8169795,2026-08-13T14:44:39.149647Z,PM-42-EAST,5.23,3.23,3181,0.131,16.3,0
88852597-cc9f-4d04-9e53-ab17609ca4c4,2026-08-13T15:33:39.149647Z,PM-42-EAST,5.05,3.12,2922,0.058,24.4,0
7af1b9b8-832a-4726-b84d-9bee8f8de265,2026-08-13T16:24:39.149647Z,PM-42-EAST,4.76,3.35,3173,0.063,22.0,0
d60a085d-6e64-458d-8c09-f5fdbdb830be,2026-08-13T17:19:39.149647Z,PM-42-EAST,5.32,3.44,3002,0.083,25.7,0
148d3272-bd26-4c6e-8e14-8ed7f1273686,2026-08-13T17:48:39.149647Z,PM-42-EAST,4.94,3.11,2923,0.101,34.9,0
e9893cd6-0cd1-44ae-ab51-b1182b24fb01,2026-08-13T18:45:39.149647Z,PM-42-EAST,4.83,3.63,2807,0.089,18.8,0
37828290-138f-4672-aaac-e9077a700f4a,2026-08-13T19:09:39.149647Z,PM-42-EAST,4.6,3.8,2968,0.08,39.3,0
dfaed9f2-4f67-41d2-84bf-dde2b87ef28d,2026-08-13T20:05:39.149647Z,PM-42-EAST,5.2,3.23,3057,0.071,36.3,0
1ffec6d4-1345-449d-b6ad-521b41df027f,2026-08-13T20:47:39.149647Z,PM-42-EAST,4.52,3.64,2815,0.083,16.6,0
86440ffc-0ac0-4fa6-9e5c-0bf20987c8d3,2026-08-13T21:38:39.149647Z,PM-42-EAST,5.06,3.68,2864,0.132,27.2,0
7a598e18-24aa-4292-9710-73ea71584098,2026-08-13T22:27:39.149647Z,PM-42-EAST,4.75,3.12,2835,0.069,28.0,0
300d2be4-4c27-4f7f-b50c-b725aac8c682,2026-08-13T22:59:39.149647Z,PM-42-EAST,4.6,3.23,2846,0.086,31.1,0
492aedf2-6471-4a80-9939-2aa2c267ddf2,2026-08-13T23:33:39.149647Z,PM-42-EAST,5.22,3.2,2857,0.097,36.2,0
242920fc-fae9-4d55-9cd0-e19d944d11df,2026-08-13T23:48:39.149647Z,PM-42-EAST,4.86,3.48,2826,0.053,27.8,0
a8d73676-cef2-41ce-8417-c92ad73617cf,2026-08-14T00:00:39.149647Z,PM-42-EAST,4.84,3.56,3142,0.095,24.4,0
be03139f-0eea-46c2-b1e5-c7331ba2db84,2026-08-14T00:50:39.149647Z,PM-42-EAST,5.33,3.67,3045,0.086,34.6,0
42419b90-2014-42cb-a7c4-d754d70d27c0,2026-08-14T00:57:39.149647Z,PM-42-EAST,4.84,3.0,2823,0.123,19.0,0
d2349631-e208-41c6-8102-5fd4a6b05a1f,2026-08-14T01:11:39.149647Z,PM-42-EAST,4.58,3.53,2959,0.134,30.5,0
eeadcf41-fa3e-4acc-94a1-cc9cc7f0512d,2026-08-14T01:38:39.149647Z,PM-42-EAST,5.4,3.49,3075,0.067,15.4,0
80bf48e0-0432-47e1-a804-dec94f278898,2026-08-14T02:11:39.149647Z,PM-42-EAST,5.3,3.69,2851,0.148,26.2,0
6666adcf-7261-4d91-a4cf-6de955293609,2026-08-14T02:49:39.149647Z,PM-42-EAST,4.94,3.78,3127,0.128,16.5,0
b67b68c0-396f-458a-82e5-25a960a8632c,2026-08-14T03:22:39.149647Z,PM-42-EAST,5.0,3.27,3151,0.104,29.7,0
18f6ad6b-f225-44ad-a983-810886aa0d88,2026-08-14T04:19:39.149647Z,PM-42-EAST,5.27,3.23,3187,0.1,22.9,0
d5ad1202-79c3-4b75-ae20-80a523644db3,2026-08-14T04:38:39.149647Z,PM-42-EAST,4.67,3.75,2812,0.123,19.3,0
9d903d2b-f94f-4383-8c94-49c16a1dab20,2026-08-14T05:14:39.149647Z,PM-42-EAST,5.29,3.37,3057,0.074,17.4,0
7e9b0deb-16a1-4def-b07c-48eca4a4f880,2026-08-14T06:11:39.149647Z,PM-42-EAST,5.22,3.44,2942,0.127,38.5,0
7bd78a96-20a1-43f8-8dce-6f72bdd8b387,2026-08-14T06:20:39.149647Z,PM-42-EAST,5.09,3.6,3037,0.17,21.6,1
c603521f-45c8-4e99-83da-e276f083847c,2026-08-14T06:49:39.149647Z,PM-42-EAST,5.74,3.98,3388,0.133,29.6,1
a742fd6b-a64c-47f0-be97-003721593587,2026-08-14T07:27:39.149647Z,PM-42-EAST,6.15,3.66,3384,0.153,39.5,1
44df8b9a-728a-4b7e-83d9-d75089ddd333,2026-08-14T08:22:39.149647Z,PM-42-EAST,6.22,4.48,3605,0.202,20.0,1
97ed8f68-450c-4a61-bbdd-78877d23e64d,2026-08-14T08:56:39.149647Z,PM-42-EAST,6.56,4.07,3846,0.225,29.3,1
515ba02f-816f-4644-9c17-1240cc184c9c,2026-08-14T09:45:39.149647Z,PM-42-EAST,6.73,4.7,3856,0.255,35.8,1
cfc2e23f-8606-4d88-a948-8f54440a69ec,2026-08-14T10:04:39.149647Z,PM-42-EAST,6.58,4.57,4021,0.264,24.4,1
ad5c203e-9ef2-44e8-9d63-51e267c2e917,2026-08-14T10:30:39.149647Z,PM-42-EAST,7.2,5.2,4257,0.296,27.8,1
cdd1b4c3-c73c-4b4b-bf23-2a1bbdf14bb4,2026-08-14T10:41:39.149647Z,PM-42-EAST,7.55,5.45,4264,0.322,31.0,1
8e37901e-ea0f-4149-aec9-d8179f32723c,2026-08-14T11:37:39.149647Z,PM-42-EAST,5.37,3.01,3062,0.135,29.4,0
711cdeb3-437f-4513-9e42-ffc66c591346,2026-08-14T12:16:39.149647Z,PM-42-EAST,4.97,3.04,2872,0.114,21.8,0
d6f68300-56be-4eaa-b632-5f0cda9df9f8,2026-08-14T12:53:39.149647Z,PM-42-EAST,5.38,3.16,3019,0.07,29.3,0
280c5a48-1361-44a8-b27c-01b5790c7bb6,2026-08-14T13:40:39.149647Z,PM-42-EAST,5.22,3.7,2880,0.06,39.0,0
5519fe4c-833e-4e2a-b2ac-d041f16d8493,2026-08-14T14:13:39.149647Z,PM-42-EAST,4.82,3.22,3129,0.101,31.0,0
d76801d8-1373-4456-abf4-c24160dfe7e6,2026-08-14T15:09:39.149647Z,PM-42-EAST,5.23,3.77,2800,0.06,15.0,0
d7e55892-f393-4483-b2eb-75f5759e56bc,2026-08-14T15:35:39.149647Z,PM-42-EAST,4.69,3.21,2984,0.149,36.5,0
8015419f-be57-4d39-9282-56c44dc6b77b,2026-08-14T15:57:39.149647Z,PM-42-EAST,4.99,3.63,3305,0.129,25.0,1
aa772201-072e-4541-84a7-262876308d6b,2026-08-14T16:49:39.149647Z,PM-42-EAST,5.28,3.99,3505,0.125,15.2,1
f6aec93a-a7a9-473b-a115-afe91a171cfa,2026-08-14T17:11:39.149647Z,PM-42-EAST,6.27,3.83,3769,0.212,23.5,1
f718b9ca-d7dd-45cc-8320-d83289a99ec3,2026-08-14T18:02:39.149647Z,PM-42-EAST,6.69,3.97,3518,0.217,19.5,1
5a82bb33-c62c-4601-87e0-988bbbc3f6d7,2026-08-14T18:20:39.149647Z,PM-42-EAST,6.51,4.43,3673,0.229,38.0,1
df55fcce-2bdd-48df-8755-10c7fd5c087c,2026-08-14T19:04:39.149647Z,PM-42-EAST,7.23,4.31,3947,0.284,17.2,1
105c50f9-f53f-43d4-bc20-abf415382473,2026-08-14T19:14:39.149647Z,PM-42-EAST,7.01,4.57,4140,0.271,37.0,1
3183331f-922d-42bf-a4dc-71dd95c91f03,2026-08-14T19:33:39.149647Z,PM-42-EAST,7.0,5.38,4419,0.323,33.8,1
4ed2df6f-4979-4ab5-89e1-0db6f25b6b26,2026-08-14T20:09:39.149647Z,PM-42-EAST,7.43,5.39,4479,0.371,38.8,1
4133042c-e9cd-44e8-89a3-7cb24c188455,2026-08-14T20:36:39.149647Z,PM-42-EAST,4.97,3.28,3101,0.091,21.7,0
09e487e9-c60f-46a5-b6ed-59039dcda48f,2026-08-14T21:23:39.149647Z,PM-42-EAST,4.85,3.35,3076,0.129,31.1,0
04f8ae18-3d4d-45aa-9c1a-a2209b2e0221,2026-08-14T21:41:39.149647Z,PM-42-EAST,4.86,3.05,2898,0.084,23.2,0
b7a84823-145c-4d12-97c9-9c53115337ae,2026-08-14T22:39:39.149647Z,PM-42-EAST,4.64,3.28,3006,0.09,33.3,0
00437481-a17a-43c5-a8b1-eab01699df87,2026-08-14T22:49:39.149647Z,PM-42-EAST,4.52,3.58,2955,0.137,36.1,0
