message_id,timestamp,asset_id,motor_current_peak_amps,motor_current_avg_amps,throw_duration_ms,vibration_peak_g,ambient_temp_c,label_anomaly
8a55fdc9-e4af-4ba8-b0c6-a99bbb26409a,2026-08-06T07:18:22.905810Z,PM-42-EAST,4.52,3.22,3183,0.146,16.8,0
4666560c-cb48-4c65-93da-67ad21543fc9,2026-08-07T23:38:22.905810Z,PM-42-EAST,5.01,3.67,2952,0.094,28.7,0
e00e035f-6ced-4449-b90f-e334cd47ab9e,2026-08-07T05:30:22.905810Z,PM-42-EAST,4.78,3.61,3025,0.112,35.1,0
82c253da-1cf7-44f2-a669-83c7224f4f69,2026-08-08T06:48:22.905810Z,PM-42-EAST,5.38,3.12,2979,0.119,20.7,0
03f4ba69-617b-439a-a310-955eb253ef56,2026-08-06T11:26:22.905810Z,PM-42-EAST,4.83,3.48,2833,0.112,27.1,0
44b20d8a-c3fe-4c91-a79a-28a1dbdd0add,2026-08-11T20:51:22.905810Z,PM-42-EAST,5.43,3.71,2830,0.094,32.7,0
8768e5b1-1c6e-40d6-974b-dadaab2f88c3,2026-08-11T09:08:22.905810Z,PM-42-EAST,5.08,3.62,3021,0.142,36.7,0
7358f61b-87b7-41d8-ba8d-894bc4b21d47,2026-08-07T07:20:22.905810Z,PM-42-EAST,4.85,3.67,3043,0.072,18.6,0
9d3cde0d-39c1-4246-b6a4-f55470465181,2026-08-07T14:06:22.905810Z,PM-42-EAST,5.31,3.29,3121,0.1,15.7,0
a5743730-9573-42c3-98e7-4d98b2991b76,2026-08-05T11:02:22.905810Z,PM-42-EAST,5.28,3.74,3035,0.098,21.1,0
2e212a7f-7fe7-40d8-af8d-71afa1242ede,2026-08-10T07:34:22.905810Z,PM-42-EAST,5.39,3.25,3015,0.127,16.7,0
116a3585-f161-4295-b114-faeb96f4e1fb,2026-08-09T03:03:22.905810Z,PM-42-EAST,4.71,3.66,3019,0.112,28.4,0
318f0d89-54db-4e8e-a066-41b5abdc466c,2026-08-10T02:30:22.905810Z,PM-42-EAST,5.32,3.46,3091,0.087,39.1,0
95293c99-b9fe-4e23-848e-f03a5689d285,2026-08-08T11:48:22.905810Z,PM-42-EAST,4.55,3.09,2927,0.06,16.6,0
81fcc52d-74d9-4d18-beb8-12f1f1b2079b,2026-08-11T12:54:22.905810Z,PM-42-EAST,5.47,3.18,2879,0.085,25.1,0
32910214-ac56-446c-9c9e-e5c489c70055,2026-08-09T08:42:22.905810Z,PM-42-EAST,5.19,3.56,2978,0.125,36.1,0
01f84eff-3834-4b31-bc1a-fc64fdd9ae76,2026-08-10T08:38:22.905810Z,PM-42-EAST,4.83,3.69,2805,0.109,33.0,0
75da6264-24af-4649-85a9-912e3428e277,2026-08-07T11:00:22.905810Z,PM-42-EAST,5.15,3.36,3032,0.142,30.4,0
62346473-fbce-422a-b8bf-5d4666ad66e9,2026-08-10T13:26:22.905810Z,PM-42-EAST,4.61,3.37,3117,0.143,35.7,0
983e9242-46b8-4eca-92b4-1e32f02fcdef,2026-08-05T02:13:22.905810Z,PM-42-EAST,5.36,3.3,3146,0.062,29.3,0
33d6f55d-2762-436b-9ee4-85648a1cb7fa,2026-08-08T08:30:22.905810Z,PM-42-EAST,5.36,3.01,3021,0.056,36.7,0
ccc7418f-2d22-40c5-8fcd-0bb890164f57,2026-08-08T02:08:22.905810Z,PM-42-EAST,5.12,3.3,2894,0.091,20.6,0
7cca4152-06b4-43f2-91ec-a988d967da69,2026-08-09T09:28:22.905810Z,PM-42-EAST,4.54,3.47,2887,0.119,39.9,0
ed041e37-2570-44be-b340-a374722b5344,2026-08-12T13:57:22.905810Z,PM-42-EAST,4.79,3.13,3061,0.123,26.4,0
a44685f7-d3c5-4222-b32b-deef860e93e1,2026-08-06T06:22:22.905810Z,PM-42-EAST,4.53,3.64,3129,0.143,27.7,0
4bc12b38-967b-47ee-b69b-54a82b36f31b,2026-08-13T02:18:22.905810Z,PM-42-EAST,4.52,3.71,2874,0.135,25.6,0
642dac2f-99b9-48af-a362-7cd428b87f59,2026-08-06T13:48:22.905810Z,PM-42-EAST,4.54,3.78,2898,0.083,36.3,0
be528785-75a2-492d-92b7-16551e9cd93e,2026-08-12T21:16:22.905810Z,PM-42-EAST,5.16,3.38,2920,0.104,19.9,0
7ccb4c50-a94e-4f15-b304-05272112bc59,2026-08-08T15:46:22.905810Z,PM-42-EAST,4.88,3.15,2819,0.15,36.4,0
366ff625-093f-41ca-9a76-8c1c5d6b3a20,2026-08-10T10:51:22.905810Z,PM-42-EAST,5.23,3.75,2896,0.143,23.5,0
f5e113d3-52bc-4988-87dd-88b1811a7d86,2026-08-07T05:04:22.905810Z,PM-42-EAST,4.55,3.71,2920,0.131,26.1,0
cd80b266-c852-4aac-8fc3-cf9ebe653486,2026-08-12T14:23:22.905810Z,PM-42-EAST,5.44,3.25,3182,0.098,31.8,0
c448b1e5-90c4-4042-8537-28ae7c56cddb,2026-08-07T02:06:22.905810Z,PM-42-EAST,4.95,3.62,3158,0.104,27.4,0
487cbae4-2b8f-47c1-94fb-3b812d34e8ae,2026-08-12T08:59:22.905810Z,PM-42-EAST,5.38,3.58,2830,0.137,22.4,0
2120d35f-95ce-4611-86b0-e4a14af9ff8e,2026-08-09T05:34:22.905810Z,PM-42-EAST,5.3,3.71,2982,0.144,22.1,0
d48c391e-a9e3-4613-a065-8e426ac7e614,2026-08-10T00:21:22.905810Z,PM-42-EAST,5.49,3.71,3051,0.136,38.2,0
2ee03d15-b4ef-4156-a60f-58f137c80f37,2026-08-05T03:38:22.905810Z,PM-42-EAST,4.97,3.04,3015,0.131,22.7,0
5840cbc0-fa92-4944-87cd-7ee4b92c6915,2026-08-10T12:38:22.905810Z,PM-42-EAST,4.65,3.07,3196,0.136,38.4,0
12a0a9d3-717f-49ff-9c7d-aec54e5ccfc7,2026-08-05T22:18:22.905810Z,PM-42-EAST,4.7,3.56,2842,0.131,27.6,0
e7519002-85ff-4b18-8e89-8ef796e0e2a7,2026-08-07T19:04:22.905810Z,PM-42-EAST,5.47,3.31,3172,0.126,23.6,0
afc5542c-70f1-49ef-becb-9569def51713,2026-08-08T14:06:22.905810Z,PM-42-EAST,4.96,3.75,3196,0.12,33.8,0
476433f6-9c71-448b-b356-aa6caaf91e36,2026-08-12T19:48:22.905810Z,PM-42-EAST,4.93,3.56,2993,0.136,28.6,0
81d8705c-6513-4809-992f-f2037801a7ec,2026-08-11T14:34:22.905810Z,PM-42-EAST,5.43,3.73,2884,0.085,32.7,0
939a1057-6727-461a-91fa-2b59e2342e80,2026-08-09T17:56:22.905810Z,PM-42-EAST,4.93,3.11,2906,0.147,19.9,0
2ed165ad-ebd6-4072-9ad1-7cfc3736df4e,2026-08-06T22:06:22.905810Z,PM-42-EAST,5.39,3.3,3136,0.121,35.4,0
b7f50b48-0d97-40f1-be81-116b89aa7b19,2026-08-06T10:55:22.905810Z,PM-42-EAST,4.63,3.64,2949,0.12,18.3,0
952d69ed-b970-4ed5-b59a-424f237c0569,2026-08-08T16:48:22.905810Z,PM-42-EAST,4.61,3.17,2844,0.079,20.8,0
c718af77-c57e-4df1-8c3d-2ecd68e8109d,2026-08-11T10:42:22.905810Z,PM-42-EAST,4.78,3.07,2850,0.081,37.8,0
6fe14c10-6f51-4a55-9977-81a23c3195fa,2026-08-10T19:58:22.905810Z,PM-42-EAST,5.07,3.01,2939,0.064,20.7,0
d7b5877d-ae82-4dd5-b7cd-fbd0c986e349,2026-08-07T03:19:22.905810Z,PM-42-EAST,4.66,3.1,2801,0.075,30.8,0
cb6653c9-5364-4e9f-a13f-1d5ab23bbaf1,2026-08-13T19:30:22.905810Z,PM-42-EAST,5.38,3.25,2955,0.052,36.3,0
fd52b72d-8a3b-4357-b557-5f921f11f448,2026-08-09T06:48:22.905810Z,PM-42-EAST,5.39,3.18,2828,0.109,17.0,0
02d8491c-d724-4d8c-8864-11bed9442351,2026-08-08T03:46:22.905810Z,PM-42-EAST,4.9,3.1,2997,0.144,17.8,0
47661c91-7a55-46a6-b976-cdd58c5013cc,2026-08-06T20:33:22.905810Z,PM-42-EAST,4.85,3.46,3123,0.053,34.0,0
c7e9c6ee-98ae-491f-9509-1ead6c069c5b,2026-08-05T05:08:22.905810Z,PM-42-EAST,5.04,3.31,3183,0.133,18.7,0
e68b1b5a-217c-450c-98dd-4432dc18984a,2026-08-07T12:59:22.905810Z,PM-42-EAST,4.55,3.11,2944,0.149,17.5,0
c894ce4b-76a5-410e-a000-098476eebd98,2026-08-12T13:18:22.905810Z,PM-42-EAST,5.33,3.69,3077,0.074,39.6,0
711d4612-8de9-4472-a04c-0500bd9e8351,2026-08-10T05:53:22.905810Z,PM-42-EAST,4.59,3.58,3093,0.099,15.1,0
e51fad9b-8832-4e19-948c-6a2737aee7cb,2026-08-14T07:16:22.905810Z,PM-42-EAST,4.8,3.65,3087,0.063,37.8,0
78db0be9-0f8e-432c-aa75-7c587457c96f,2026-08-07T06:09:22.905810Z,PM-42-EAST,4.61,3.23,3103,0.111,15.1,0
0420b178-8eae-46de-bb42-b6f68d738f56,2026-08-10T07:38:22.905810Z,PM-42-EAST,5.38,3.18,3048,0.118,34.5,0
56ec229e-6c97-421e-9867-6f9773668877,2026-08-06T02:08:22.905810Z,PM-42-EAST,5.42,3.76,2916,0.067,20.8,0
c76d4532-be10-444d-9f61-00e0b51ac7b8,2026-08-08T15:48:22.905810Z,PM-42-EAST,5.01,3.36,3017,0.062,21.8,0
b0d41a1e-32c5-43ff-8161-f69de2c0f6bc,2026-08-11T18:19:22.905810Z,PM-42-EAST,4.76,3.45,3097,0.053,18.4,0
d74f5901-4315-42fd-bd15-418126c5a463,2026-08-06T23:18:22.905810Z,PM-42-EAST,5.42,3.23,3028,0.127,23.1,0
5426776b-bfcd-419d-875d-c6bab6fb034c,2026-08-08T04:36:22.905810Z,PM-42-EAST,4.92,3.52,3097,0.064,38.0,0
bb211467-f03f-454a-983b-dfdcf6c905e1,2026-08-06T02:58:22.905810Z,PM-42-EAST,7.21,5.56,4256,0.284,24.5,1
3c318205-ccc5-42e9-94fb-69b7b0239b3d,2026-08-12T18:06:22.905810Z,PM-42-EAST,5.04,3.16,2829,0.092,20.0,0
fde4f8c0-b064-454c-ada6-57ef461f3819,2026-08-12T02:06:22.905810Z,PM-42-EAST,4.65,3.54,3071,0.075,36.0,0
249fce86-879a-4ff0-b8fd-5157354eb38b,2026-08-07T00:33:22.905810Z,PM-42-EAST,4.67,3.54,2844,0.079,15.3,0
279af20f-1415-45ba-b39f-c4d98277557c,2026-08-07T13:30:22.905810Z,PM-42-EAST,4.59,3.11,3016,0.128,38.7,0
93cc56ee-d724-4920-8c68-53f22e52b00c,2026-08-13T01:33:22.905810Z,PM-42-EAST,4.75,3.72,2974,0.093,18.9,0
fd9e80d7-4d12-4076-849d-b157ae0270f0,2026-08-13T19:26:22.905810Z,PM-42-EAST,5.34,3.77,3168,0.143,17.8,0
70972919-2f31-4308-b527-4377e82658ad,2026-08-14T04:53:22.905810Z,PM-42-EAST,4.79,3.15,3153,0.133,23.2,0
7cf5c2b9-4a7a-44ea-9d77-de50863813f6,2026-08-11T09:00:22.905810Z,PM-42-EAST,5.3,3.5,3186,0.078,29.9,0
6c83a17c-1644-4291-8f17-073d7702c9bc,2026-08-14T23:59:22.905810Z,PM-42-EAST,5.04,3.21,2870,0.135,21.8,0
15228789-b31a-4799-b08e-97b3c9c01a9d,2026-08-09T14:58:22.905810Z,PM-42-EAST,4.88,3.43,3192,0.097,19.9,0
67d1e6a8-9bce-4d7b-95b7-dddac0bed541,2026-08-13T19:30:22.905810Z,PM-42-EAST,4.81,3.2,3052,0.122,16.2,0
5cbae459-fd86-4d72-bdc3-5f1c5435009f,2026-08-06T18:04:22.905810Z,PM-42-EAST,4.89,3.49,2890,0.137,23.3,0
22312b71-1076-4ea4-8232-3742744fb193,2026-08-10T01:11:22.905810Z,PM-42-EAST,4.81,3.78,2866,0.111,30.7,0
d3b5573f-0d16-4a13-9643-b3784f1bcd6c,2026-08-05T11:42:22.905810Z,PM-42-EAST,4.6,3.75,2843,0.059,32.4,0
0788d832-d200-47e5-990c-aad8c4d3d1d5,2026-08-08T01:38:22.905810Z,PM-42-EAST,5.45,3.32,2976,0.081,17.6,0
2e06cdf5-f966-44db-babc-d23a3037b77e,2026-08-13T10:32:22.905810Z,PM-42-EAST,4.76,3.18,2992,0.134,36.1,0
e68f260b-8fef-49d2-b359-6603e81c9f34,2026-08-15T12:18:22.905810Z,PM-42-EAST,5.14,3.19,3094,0.08,24.4,0
29a53740-a864-486f-9846-ecd3a0f9dfd7,2026-08-13T03:14:22.905810Z,PM-42-EAST,5.02,3.33,2952,0.144,27.6,0
30522244-696c-40b9-80fc-13825e4f7101,2026-08-13T12:59:22.905810Z,PM-42-EAST,5.19,3.28,2848,0.091,35.7,0
e5d49499-8a0b-4ef8-b804-aebc7dfebfbc,2026-08-10T09:18:22.905810Z,PM-42-EAST,4.93,3.56,3143,0.143,28.7,0
76ba2bb5-a5ad-4ae9-b759-3d1bec5e7e65,2026-08-08T03:38:22.905810Z,PM-42-EAST,4.52,3.19,3096,0.137,31.7,0
269b18bb-a0ac-487d-ae62-a31be1991ae9,2026-08-07T14:22:22.905810Z,PM-42-EAST,4.62,3.68,3075,0.081,25.2,0
d008a369-ce80-4563-bb46-8ef7de7fbae1,2026-08-12T12:57:22.905810Z,PM-42-EAST,4.87,3.74,2836,0.123,37.2,0
85cb9fe2-3cf6-4c93-b9eb-92e9561db581,2026-08-09T03:28:22.905810Z,PM-42-EAST,4.6,3.22,3006,0.093,22.9,0
29abdeeb-b1c0-424f-a416-63aecfb26e30,2026-08-10T11:58:22.905810Z,PM-42-EAST,4.74,3.38,3097,0.078,19.5,0
9683aa1d-eeaf-4798-aae3-b6577e7e9604,2026-08-08T14:30:22.905810Z,PM-42-EAST,5.33,3.33,2887,0.109,24.1,0
2351763f-ddbd-49cb-8052-cf832cca06c3,2026-08-10T17:39:22.905810Z,PM-42-EAST,5.14,3.12,2910,0.061,22.2,0
2d30035c-7161-4f81-baf7-f0eebd5bfbd9,2026-08-15T23:18:22.905810Z,PM-42-EAST,5.09,3.14,3124,0.073,25.8,0
e137d4cb-5f9a-4964-a503-e3e30000f800,2026-08-08T15:36:22.905810Z,PM-42-EAST,5.47,3.71,3188,0.142,30.1,0
66031008-a489-4ad5-acb2-ecf53cbec50c,2026-08-14T07:18:22.905810Z,PM-42-EAST,4.99,3.01,2976,0.064,38.2,0
a50e424b-2f83-4aba-9c0f-1b2caec58a7a,2026-08-12T18:41:22.905810Z,PM-42-EAST,5.16,3.19,2872,0.127,37.8,0
3a55ebb1-1a36-40a2-8d42-5b46cb7a250e,2026-08-12T14:42:22.905810Z,PM-42-EAST,5.28,3.39,2952,0.147,17.6,0
e60ac525-8630-486c-b678-cdf3edac1245,2026-08-10T20:57:22.905810Z,PM-42-EAST,5.24,3.66,3098,0.085,34.8,0
771eb15b-6522-4f2a-8a4c-59ae3dba8727,2026-08-15T10:22:22.905810Z,PM-42-EAST,6.54,5.92,4599,0.399,39.1,1
366a1470-8ac3-494b-9bec-80f5866d4b9c,2026-08-14T21:03:22.905810Z,PM-42-EAST,4.85,3.4,3138,0.076,32.3,0
367b6c4f-b705-4922-92bd-e221bbfb7994,2026-08-10T08:18:22.905810Z,PM-42-EAST,4.74,3.44,3037,0.071,17.2,0
13b78545-df7b-48c0-ab8e-2ab79cb4eef0,2026-08-10T04:01:22.905810Z,PM-42-EAST,4.6,3.66,3025,0.099,18.6,0
384cd36b-107c-4191-9442-07a57a61998e,2026-08-10T14:06:22.905810Z,PM-42-EAST,5.0,3.52,2984,0.053,21.0,0
fc8bfa80-d799-4119-9886-0697f9719eb8,2026-08-10T19:26:22.905810Z,PM-42-EAST,5.36,3.0,2829,0.131,31.0,0
668c1860-5a86-4adf-9e60-c0b2dfbde331,2026-08-12T05:48:22.905810Z,PM-42-EAST,8.35,4.8,4134,0.292,22.1,1
13b96640-a00f-4789-b167-e42675c1c2aa,2026-08-09T10:33:22.905810Z,PM-42-EAST,5.23,3.78,3028,0.121,31.4,0
6b5ecf00-9135-4fca-9ad8-633e7933f5f9,2026-08-06T14:50:22.905810Z,PM-42-EAST,4.71,3.18,3105,0.111,35.4,0
f831a272-334c-4073-9a68-9afca5f4564a,2026-08-15T09:00:22.905810Z,PM-42-EAST,7.12,5.68,4991,0.318,30.0,1
01fa949d-a777-47a4-b382-159c226c728b,2026-08-13T23:36:22.905810Z,PM-42-EAST,5.02,3.53,2876,0.118,17.2,0
b57bd813-d5d1-421b-b880-5a49ac76cc25,2026-08-06T20:18:22.905810Z,PM-42-EAST,5.12,3.76,2897,0.064,36.0,0
0d4a7305-d22b-468b-b879-e95b5f041c7e,2026-08-10T18:14:22.905810Z,PM-42-EAST,8.42,5.42,4073,0.301,20.1,1
c27fb12c-f1ac-44ed-aff8-bf06357d1a1c,2026-08-15T12:36:22.905810Z,PM-42-EAST,5.45,3.48,2968,0.122,20.9,0
de03ad5c-fba9-481e-adef-a829f3c04e2f,2026-08-06T10:58:22.905810Z,PM-42-EAST,5.39,3.73,2939,0.1,18.9,0
438bfaa3-6d75-4e9f-8c10-6c6c62167d2d,2026-08-12T01:41:22.905810Z,PM-42-EAST,4.68,3.64,2918,0.118,31.6,0
19429724-518c-4282-850b-70dc7c501f6c,2026-08-05T15:18:22.905810Z,PM-42-EAST,4.7,3.44,2801,0.101,25.9,0
49618eae-138d-4f1d-b241-8d1c8f5462a1,2026-08-14T20:08:22.905810Z,PM-42-EAST,4.59,3.49,2938,0.096,15.8,0
e76b33cd-3c65-48fe-88df-24d4bb473efe,2026-08-10T16:18:22.905810Z,PM-42-EAST,4.64,3.72,3033,0.119,23.0,0
11e5f0ae-073e-445a-9382-3e66b90dbfbd,2026-08-12T09:12:22.905810Z,PM-42-EAST,4.85,3.1,2945,0.148,38.5,0
1b5633a2-b22d-4e00-b054-dbf81384810a,2026-08-06T17:02:22.905810Z,PM-42-EAST,4.89,3.16,3060,0.053,20.0,0
c20d6af4-c6d0-47b6-bdc7-80da175503bd,2026-08-06T07:03:22.905810Z,PM-42-EAST,4.99,3.06,2910,0.126,32.7,0
b47da365-4dc1-45a6-8fb6-b7c0740d0d16,2026-08-06T02:06:22.905810Z,PM-42-EAST,5.33,3.47,2933,0.074,37.1,0
ce453ec2-8785-4d54-a66c-395ec2bd9cb1,2026-08-11T05:02:22.905810Z,PM-42-EAST,4.83,3.33,2850,0.083,36.4,0
7fe93932-6c5a-4664-ab63-92a2af56d1c4,2026-08-08T15:58:22.905810Z,PM-42-EAST,4.98,3.77,2823,0.084,24.7,0
ae64443f-300d-42da-9ab3-7de4fdf3a819,2026-08-15T23:24:22.905810Z,PM-42-EAST,4.91,3.11,3103,0.066,27.9,0
3e598254-f358-40cb-8012-0a964d780572,2026-08-14T12:08:22.905810Z,PM-42-EAST,4.5,3.51,3194,0.066,28.6,0
45e35cd2-6352-460a-a5ae-8212bbb24154,2026-08-15T20:01:22.905810Z,PM-42-EAST,5.13,3.7,2943,0.142,17.3,0
107060bf-0d6d-4b8b-a713-bdd5661438e8,2026-08-13T06:30:22.905810Z,PM-42-EAST,5.19,3.2,3160,0.13,18.8,0
a0f4757a-1a47-410c-9b86-e421bd95634c,2026-08-06T08:15:22.905810Z,PM-42-EAST,4.83,3.09,2819,0.071,33.0,0
c438042d-8222-4d91-9ac8-70f2b222075f,2026-08-16T09:08:22.905810Z,PM-42-EAST,4.78,3.16,2800,0.144,35.3,0
91245d20-8b68-43b0-ac5b-9b0f217a89ff,2026-08-15T23:33:22.905810Z,PM-42-EAST,5.12,3.59,2880,0.116,35.4,0
b6f35713-57e2-44a3-892b-5a757b831963,2026-08-06T19:14:22.905810Z,PM-42-EAST,4.83,3.21,2946,0.11,35.9,0
113419b2-573f-48e2-b6f2-4b7248bee2f4,2026-08-11T20:56:22.905810Z,PM-42-EAST,5.43,3.36,2825,0.079,29.5,0
eabebb43-257f-4d71-b6f9-4e768b073b64,2026-08-08T03:24:22.905810Z,PM-42-EAST,5.42,3.18,3132,0.098,21.1,0
20d43c5f-d554-40c9-812b-6a212200564b,2026-08-13T21:55:22.905810Z,PM-42-EAST,5.06,3.49,2921,0.055,29.6,0
4ae02075-9112-418e-b69d-ab010a66dd46,2026-08-08T09:18:22.905810Z,PM-42-EAST,5.14,3.32,2928,0.137,29.2,0
bedd9445-04d5-4101-89c9-88dd369c3882,2026-08-08T04:15:22.905810Z,PM-42-EAST,5.48,3.7,2926,0.059,33.3,0
bc917426-ecd5-4c82-8a57-4607d365d94b,2026-08-12T10:30:22.905810Z,PM-42-EAST,5.45,3.23,2806,0.132,34.5,0
436812ce-6bd4-4bec-bd02-64691574cab6,2026-08-09T23:53:22.905810Z,PM-42-EAST,4.89,3.65,2884,0.123,15.1,0
d8dd86d7-583e-450b-8fbd-23e93d368bfb,2026-08-12T00:54:22.905810Z,PM-42-EAST,4.67,3.37,3014,0.128,30.6,0
8a65bb7e-214b-4ae3-b07c-2c7b73bbbfb4,2026-08-06T04:38:22.905810Z,PM-42-EAST,4.85,3.47,3048,0.099,15.3,0
90cd59eb-0bfb-45c1-898a-f9889790e8aa,2026-08-16T20:08:22.905810Z,PM-42-EAST,5.13,3.18,3108,0.086,33.9,0
2d491d3f-7180-4ee8-85b3-fb80b29f682f,2026-08-10T01:33:22.905810Z,PM-42-EAST,5.28,3.64,3022,0.066,39.8,0
9c9e7288-9c10-4526-b46e-8f736190ed7b,2026-08-16T21:58:22.905810Z,PM-42-EAST,5.44,3.46,3004,0.087,38.0,0
e7426159-705c-48f7-addb-16fbf8c628cb,2026-08-11T00:19:22.905810Z,PM-42-EAST,5.02,3.58,3069,0.109,35.5,0
6535253b-486f-4025-9b6f-ecc98e479d77,2026-08-12T04:18:22.905810Z,PM-42-EAST,5.28,3.17,2828,0.104,18.3,0
3664086b-135c-4758-ad8c-32d4929b0b30,2026-08-14T01:00:22.905810Z,PM-42-EAST,7.63,5.89,3993,0.376,31.4,1
dd58530c-fdbb-4a07-8b51-fbb79b4a44eb,2026-08-07T20:18:22.905810Z,PM-42-EAST,4.64,3.77,2947,0.127,23.3,0
c7b38781-41c5-43b2-b2ca-6519fdd6721c,2026-08-08T18:45:22.905810Z,PM-42-EAST,5.47,3.24,2902,0.083,31.2,0
7f54125d-9ca6-419f-bd85-30f37aa77fce,2026-08-09T06:12:22.905810Z,PM-42-EAST,4.66,3.36,3047,0.129,18.5,0
1aa260a4-9d79-486b-9bfa-9e3195dd915b,2026-08-13T22:13:22.905810Z,PM-42-EAST,5.34,3.68,2817,0.068,38.5,0
e5a4ee5b-336f-4b68-a2b5-3a49e63ad4b0,2026-08-05T18:54:22.905810Z,PM-42-EAST,5.41,3.68,2843,0.106,21.0,0
688358c8-fcfb-4393-b0d1-d7d98d73f0a1,2026-08-07T21:33:22.905810Z,PM-42-EAST,4.92,3.78,2830,0.061,38.7,0
134e1fd5-8de2-4164-8166-9efcdd6e668d,2026-08-11T10:18:22.905810Z,PM-42-EAST,5.2,3.18,3024,0.077,20.2,0
f408af51-711b-406c-b8a8-d5ee65905343,2026-08-12T15:03:22.905810Z,PM-42-EAST,4.67,3.65,2954,0.075,31.1,0
a5bda1e6-355a-46d9-b110-1945e06d2b87,2026-08-06T12:18:22.905810Z,PM-42-EAST,5.28,3.51,3094,0.061,18.6,0
57c07f1f-eb04-4259-8fb8-9b9327e6f6f5,2026-08-11T00:26:22.905810Z,PM-42-EAST,4.84,3.68,3071,0.126,19.1,0
4b15ef16-3d5e-4c4b-9683-1ca1c29f39ff,2026-08-12T11:06:22.905810Z,PM-42-EAST,4.59,3.77,3184,0.12,24.0,0
43f8688d-0182-46d0-8e98-439864cda5c5,2026-08-05T13:53:22.905810Z,PM-42-EAST,5.01,3.2,2996,0.078,30.4,0
30eb4b67-891d-466d-974f-62edf70b9239,2026-08-14T21:34:22.905810Z,PM-42-EAST,5.22,3.2,3059,0.074,39.7,0
da327dc4-b9bc-4079-8c96-efc1480c6be1,2026-08-09T10:03:22.905810Z,PM-42-EAST,5.13,3.11,3076,0.123,23.7,0
623a6a66-b08f-4834-9f10-6b99b616fad4,2026-08-16T21:10:22.905810Z,PM-42-EAST,5.18,3.43,3174,0.063,20.9,0
d8aa2dcb-5ccb-4d4e-bd8a-df7d542a5861,2026-08-12T08:09:22.905810Z,PM-42-EAST,5.46,3.76,3032,0.102,28.7,0
c0b1c479-15b2-4c95-bfdb-8ce72eb69cb8,2026-08-15T00:30:22.905810Z,PM-42-EAST,4.7,3.32,2927,0.137,28.0,0
068053d7-51bf-4d71-ba91-994006c7aaa4,2026-08-06T02:01:22.905810Z,PM-42-EAST,4.6,3.22,3104,0.13,34.6,0
ec037082-cce9-415f-ad70-84e8171dc6dd,2026-08-18T11:38:22.905810Z,PM-42-EAST,5.48,3.04,2811,0.138,33.7,0
3d69fa07-45e0-41f1-8f0f-31925beb001d,2026-08-09T23:51:22.905810Z,PM-42-EAST,5.14,3.65,2899,0.124,30.6,0
510440f4-495d-4951-b4d6-be1db5901326,2026-08-12T16:46:22.905810Z,PM-42-EAST,6.75,5.15,3982,0.341,26.2,1
5e840d21-a69f-486e-98b0-7cd698c24fc2,2026-08-15T15:56:22.905810Z,PM-42-EAST,5.4,3.22,3164,0.114,31.2,0
f6cbb947-8ab1-471e-8a26-8fe4eaae536b,2026-08-18T15:30:22.905810Z,PM-42-EAST,5.01,3.35,2804,0.078,18.7,0
694e802b-e1a7-4954-9fca-41341a725945,2026-08-17T04:58:22.905810Z,PM-42-EAST,5.48,3.74,2994,0.133,17.0,0
3a307890-ed55-4c8e-8896-25a6a00a00c3,2026-08-07T08:30:22.905810Z,PM-42-EAST,4.84,3.63,3027,0.121,28.9,0
dc1723f4-5415-4ee8-9c4c-bc9d611802e3,2026-08-18T00:33:22.905810Z,PM-42-EAST,4.79,3.74,3104,0.112,37.0,0
40caa926-ec17-48e8-af1e-7ecdea055990,2026-08-17T07:34:22.905810Z,PM-42-EAST,4.52,3.77,3041,0.051,35.8,0
0ec27d4e-ce6f-4ee9-aa84-f34fe733f98f,2026-08-13T08:42:22.905810Z,PM-42-EAST,5.44,3.39,2904,0.148,23.7,0
16a08e84-282a-441f-b135-69b4e1c74221,2026-08-14T21:18:22.905810Z,PM-42-EAST,5.36,3.06,3008,0.112,24.3,0
3fae3a93-5795-47f5-8002-5ede9a10ed6e,2026-08-16T22:08:22.905810Z,PM-42-EAST,4.99,3.12,2821,0.124,33.0,0
814c9bcf-070f-49dc-951c-774153ca4c3c,2026-08-15T04:44:22.905810Z,PM-42-EAST,5.05,3.03,2949,0.095,22.2,0
1fe541a6-2b45-4279-bd04-454f412d5ff2,2026-08-12T04:51:22.905810Z,PM-42-EAST,5.15,3.13,3140,0.06,15.1,0
3bb09280-1bbd-4f79-8966-dd100b9840a3,2026-08-09T04:34:22.905810Z,PM-42-EAST,4.93,3.14,2800,0.08,23.2,0
a9a674d0-f44d-4e4b-974c-e84c95af09a2,2026-08-17T13:38:22.905810Z,PM-42-EAST,4.91,3.74,2926,0.133,29.9,0
51c103e3-7c85-470b-8ff0-1a3b6bca3e40,2026-08-13T06:48:22.905810Z,PM-42-EAST,6.96,4.98,4067,0.448,29.0,1
9bb4d08d-4d8c-49ac-963c-dee68d12d251,2026-08-14T01:44:22.905810Z,PM-42-EAST,5.09,3.53,3100,0.141,23.2,0
1d4c42c9-af80-4d38-837e-b3fda42da41f,2026-08-11T06:54:22.905810Z,PM-42-EAST,4.52,3.77,3103,0.089,21.6,0
2574e232-0220-4dcc-8d10-2f576ab4a8fb,2026-08-17T23:15:22.905810Z,PM-42-EAST,5.31,3.45,2847,0.057,37.4,0
